#options: 1024x576 fps=24/1 timebase=1/24 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=2 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=24 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=crf mbtree=1 crf=21.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=1000 vbv_bufsize=2000 crf_max=0.0 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:147 out:149 type:b dur:2 cpbdur:2 q:26.26 aq:16.97 tex:2150 mv:1409 misc:545 imb:1 pmb:171 smb:2132 d:- ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:26.26 aq:20.69 tex:1749 mv:1272 misc:523 imb:3 pmb:156 smb:2145 d:- ref:0 ;
in:153 out:151 type:P dur:2 cpbdur:2 q:26.26 aq:15.64 tex:31968 mv:2706 misc:1070 imb:31 pmb:456 smb:1817 d:- ref:0 ;
in:151 out:152 type:B dur:2 cpbdur:2 q:26.26 aq:19.45 tex:3180 mv:1648 misc:596 imb:0 pmb:207 smb:2097 d:- ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:26.26 aq:22.18 tex:2317 mv:1399 misc:612 imb:0 pmb:196 smb:2108 d:- ref:0 ;
in:155 out:154 type:P dur:2 cpbdur:2 q:26.26 aq:15.59 tex:25540 mv:2382 misc:1118 imb:18 pmb:462 smb:1824 d:- ref:0 ;
in:154 out:155 type:b dur:2 cpbdur:2 q:26.26 aq:21.28 tex:2121 mv:1411 misc:596 imb:2 pmb:181 smb:2121 d:- ref:0 ;
in:156 out:156 type:P dur:2 cpbdur:2 q:26.26 aq:15.75 tex:28304 mv:2319 misc:1129 imb:32 pmb:432 smb:1840 d:- ref:0 ;
in:159 out:157 type:P dur:2 cpbdur:2 q:26.26 aq:17.09 tex:32404 mv:2874 misc:1114 imb:28 pmb:485 smb:1791 d:- ref:0 ;
in:157 out:158 type:B dur:2 cpbdur:2 q:26.26 aq:20.37 tex:4202 mv:1766 misc:648 imb:3 pmb:218 smb:2083 d:- ref:0 ;
in:158 out:159 type:b dur:2 cpbdur:2 q:26.26 aq:21.19 tex:2420 mv:1283 misc:593 imb:0 pmb:176 smb:2128 d:- ref:0 ;
in:162 out:160 type:P dur:2 cpbdur:2 q:26.26 aq:15.26 tex:33136 mv:2846 misc:1122 imb:29 pmb:479 smb:1796 d:- ref:0 ;
in:160 out:161 type:B dur:2 cpbdur:2 q:26.26 aq:24.20 tex:3868 mv:1754 misc:682 imb:4 pmb:238 smb:2062 d:- ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:26.26 aq:19.52 tex:1921 mv:1329 misc:510 imb:4 pmb:149 smb:2151 d:- ref:0 ;
in:166 out:163 type:P dur:2 cpbdur:2 q:26.26 aq:16.13 tex:42209 mv:3066 misc:1173 imb:54 pmb:479 smb:1771 d:- ref:0 ;
in:164 out:164 type:B dur:2 cpbdur:2 q:26.26 aq:21.46 tex:4511 mv:1898 misc:735 imb:6 pmb:241 smb:2057 d:- ref:0 ;
in:163 out:165 type:b dur:2 cpbdur:2 q:26.26 aq:21.39 tex:2307 mv:1426 misc:563 imb:0 pmb:180 smb:2124 d:- ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:26.26 aq:22.24 tex:2586 mv:1393 misc:581 imb:1 pmb:163 smb:2140 d:- ref:0 ;
in:168 out:167 type:P dur:2 cpbdur:2 q:26.26 aq:15.36 tex:29511 mv:2323 misc:1230 imb:33 pmb:443 smb:1828 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:26.26 aq:15.07 tex:1811 mv:1366 misc:575 imb:3 pmb:155 smb:2146 d:- ref:0 ;
in:171 out:169 type:P dur:2 cpbdur:2 q:26.26 aq:15.89 tex:31352 mv:2642 misc:1206 imb:30 pmb:458 smb:1816 d:- ref:0 ;
in:169 out:170 type:B dur:2 cpbdur:2 q:26.26 aq:21.77 tex:2747 mv:1355 misc:658 imb:0 pmb:188 smb:2116 d:- ref:0 ;
in:170 out:171 type:b dur:2 cpbdur:2 q:26.26 aq:23.30 tex:2389 mv:1384 misc:547 imb:6 pmb:155 smb:2143 d:- ref:0 ;
in:173 out:172 type:P dur:2 cpbdur:2 q:26.26 aq:15.25 tex:29474 mv:2513 misc:1181 imb:45 pmb:425 smb:1834 d:- ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:26.26 aq:19.85 tex:2080 mv:1404 misc:548 imb:0 pmb:170 smb:2134 d:- ref:0 ;
in:176 out:174 type:P dur:2 cpbdur:2 q:26.26 aq:16.60 tex:34499 mv:2765 misc:1280 imb:34 pmb:483 smb:1787 d:- ref:0 ;
in:174 out:175 type:B dur:2 cpbdur:2 q:26.26 aq:20.16 tex:3199 mv:1447 misc:626 imb:2 pmb:190 smb:2112 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:26.26 aq:19.48 tex:2014 mv:1308 misc:598 imb:0 pmb:170 smb:2134 d:- ref:0 ;
in:178 out:177 type:P dur:2 cpbdur:2 q:26.26 aq:15.42 tex:32313 mv:2773 misc:1250 imb:47 pmb:475 smb:1782 d:- ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:26.26 aq:19.75 tex:2608 mv:1375 misc:633 imb:3 pmb:171 smb:2130 d:- ref:0 ;
in:179 out:179 type:P dur:2 cpbdur:2 q:26.26 aq:15.63 tex:21698 mv:2010 misc:1292 imb:20 pmb:423 smb:1861 d:- ref:0 ;
in:182 out:180 type:P dur:2 cpbdur:2 q:26.26 aq:16.24 tex:43705 mv:3769 misc:1318 imb:54 pmb:521 smb:1729 d:- ref:0 ;
in:180 out:181 type:B dur:2 cpbdur:2 q:26.26 aq:21.66 tex:4149 mv:2286 misc:781 imb:1 pmb:259 smb:2044 d:- ref:0 ;
in:181 out:182 type:b dur:2 cpbdur:2 q:26.26 aq:20.78 tex:1799 mv:1670 misc:635 imb:2 pmb:192 smb:2110 d:- ref:0 ;
in:186 out:183 type:P dur:2 cpbdur:2 q:26.26 aq:17.61 tex:46925 mv:3859 misc:1224 imb:117 pmb:496 smb:1691 d:- ref:0 ;
in:184 out:184 type:B dur:2 cpbdur:2 q:26.26 aq:24.26 tex:6762 mv:2407 misc:791 imb:3 pmb:288 smb:2013 d:- ref:0 ;
in:183 out:185 type:b dur:2 cpbdur:2 q:26.26 aq:21.87 tex:2180 mv:1582 misc:670 imb:0 pmb:194 smb:2110 d:- ref:0 ;
in:185 out:186 type:b dur:2 cpbdur:2 q:26.26 aq:23.89 tex:6720 mv:2270 misc:650 imb:19 pmb:232 smb:2053 d:- ref:0 ;
in:190 out:187 type:P dur:2 cpbdur:2 q:26.26 aq:17.25 tex:50871 mv:4443 misc:1358 imb:123 pmb:549 smb:1632 d:- ref:0 ;
in:188 out:188 type:B dur:2 cpbdur:2 q:26.26 aq:22.33 tex:7473 mv:3085 misc:866 imb:33 pmb:314 smb:1957 d:- ref:0 ;
in:187 out:189 type:b dur:2 cpbdur:2 q:26.26 aq:25.65 tex:3001 mv:2129 misc:758 imb:12 pmb:225 smb:2067 d:- ref:0 ;
in:189 out:190 type:b dur:2 cpbdur:2 q:26.26 aq:24.69 tex:2447 mv:1897 misc:720 imb:12 pmb:209 smb:2083 d:- ref:0 ;
in:192 out:191 type:P dur:2 cpbdur:2 q:26.26 aq:16.95 tex:35992 mv:3449 misc:1223 imb:80 pmb:507 smb:1717 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:26.26 aq:24.71 tex:2431 mv:1758 misc:707 imb:18 pmb:195 smb:2091 d:- ref:0 ;
in:194 out:193 type:P dur:2 cpbdur:2 q:26.26 aq:16.49 tex:39082 mv:3639 misc:1071 imb:79 pmb:517 smb:1708 d:- ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:26.26 aq:24.26 tex:2090 mv:1882 misc:692 imb:16 pmb:193 smb:2095 d:- ref:0 ;
in:196 out:195 type:P dur:2 cpbdur:2 q:26.26 aq:16.84 tex:39178 mv:3363 misc:1123 imb:68 pmb:495 smb:1741 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:26.26 aq:23.22 tex:1954 mv:1747 misc:731 imb:6 pmb:197 smb:2101 d:- ref:0 ;
in:198 out:197 type:P dur:2 cpbdur:2 q:26.26 aq:17.07 tex:39819 mv:3345 misc:1172 imb:105 pmb:499 smb:1700 d:- ref:0 ;
in:197 out:198 type:b dur:2 cpbdur:2 q:26.26 aq:25.34 tex:2408 mv:1548 misc:676 imb:1 pmb:194 smb:2109 d:- ref:0 ;
in:201 out:199 type:P dur:2 cpbdur:2 q:26.26 aq:17.17 tex:37750 mv:3517 misc:1197 imb:42 pmb:534 smb:1728 d:- ref:0 ;
in:199 out:200 type:B dur:2 cpbdur:2 q:26.26 aq:22.94 tex:3753 mv:1827 misc:668 imb:1 pmb:215 smb:2088 d:- ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:26.26 aq:22.06 tex:2042 mv:1477 misc:665 imb:3 pmb:185 smb:2116 d:- ref:0 ;
in:203 out:202 type:P dur:2 cpbdur:2 q:26.26 aq:16.21 tex:32857 mv:2773 misc:1314 imb:26 pmb:523 smb:1755 d:- ref:0 ;
in:202 out:203 type:b dur:2 cpbdur:2 q:26.26 aq:21.48 tex:1711 mv:1274 misc:599 imb:1 pmb:168 smb:2135 d:- ref:0 ;
in:205 out:204 type:P dur:2 cpbdur:2 q:26.26 aq:17.27 tex:49965 mv:3654 misc:1309 imb:52 pmb:604 smb:1648 d:- ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:26.26 aq:23.67 tex:2889 mv:1660 misc:675 imb:2 pmb:215 smb:2087 d:- ref:0 ;
in:208 out:206 type:P dur:2 cpbdur:2 q:26.26 aq:16.18 tex:45059 mv:3637 misc:1280 imb:83 pmb:561 smb:1660 d:- ref:0 ;
in:206 out:207 type:B dur:2 cpbdur:2 q:26.26 aq:23.87 tex:3984 mv:1662 misc:634 imb:4 pmb:192 smb:2108 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:26.26 aq:24.57 tex:2293 mv:1474 misc:625 imb:3 pmb:188 smb:2113 d:- ref:0 ;
in:210 out:209 type:P dur:2 cpbdur:2 q:26.26 aq:15.72 tex:39991 mv:3029 misc:1252 imb:43 pmb:492 smb:1769 d:- ref:0 ;
in:209 out:210 type:b dur:2 cpbdur:2 q:26.26 aq:24.42 tex:2464 mv:1519 misc:625 imb:0 pmb:185 smb:2119 d:- ref:0 ;
in:213 out:211 type:P dur:2 cpbdur:2 q:26.26 aq:16.40 tex:41398 mv:3373 misc:1309 imb:74 pmb:517 smb:1713 d:- ref:0 ;
in:211 out:212 type:B dur:2 cpbdur:2 q:26.26 aq:24.08 tex:2839 mv:1750 misc:771 imb:3 pmb:218 smb:2083 d:- ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:26.26 aq:25.23 tex:1970 mv:1468 misc:650 imb:2 pmb:190 smb:2112 d:- ref:0 ;
in:215 out:214 type:P dur:2 cpbdur:2 q:26.26 aq:16.02 tex:37836 mv:3228 misc:1304 imb:73 pmb:516 smb:1715 d:- ref:0 ;
in:214 out:215 type:b dur:2 cpbdur:2 q:26.26 aq:22.68 tex:1602 mv:1605 misc:673 imb:2 pmb:194 smb:2108 d:- ref:0 ;
in:219 out:216 type:P dur:2 cpbdur:2 q:26.26 aq:15.72 tex:47247 mv:4026 misc:1303 imb:93 pmb:549 smb:1662 d:- ref:0 ;
in:217 out:217 type:B dur:2 cpbdur:2 q:26.26 aq:22.87 tex:4482 mv:2498 misc:828 imb:23 pmb:261 smb:2020 d:- ref:0 ;
in:216 out:218 type:b dur:2 cpbdur:2 q:26.26 aq:19.40 tex:1797 mv:1612 misc:607 imb:15 pmb:178 smb:2111 d:- ref:0 ;
in:218 out:219 type:b dur:2 cpbdur:2 q:26.26 aq:23.31 tex:1747 mv:1811 misc:618 imb:9 pmb:193 smb:2102 d:- ref:0 ;
in:221 out:220 type:P dur:2 cpbdur:2 q:26.26 aq:15.58 tex:48882 mv:3182 misc:1216 imb:49 pmb:502 smb:1753 d:- ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:26.26 aq:24.72 tex:2994 mv:1741 misc:585 imb:24 pmb:167 smb:2113 d:- ref:0 ;
in:223 out:222 type:P dur:2 cpbdur:2 q:26.26 aq:16.22 tex:40152 mv:2912 misc:1200 imb:40 pmb:506 smb:1758 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:26.26 aq:24.59 tex:1359 mv:1411 misc:582 imb:1 pmb:173 smb:2130 d:- ref:0 ;
in:227 out:224 type:P dur:2 cpbdur:2 q:26.26 aq:16.62 tex:48938 mv:3869 misc:1297 imb:58 pmb:582 smb:1664 d:- ref:0 ;
in:225 out:225 type:B dur:2 cpbdur:2 q:26.26 aq:24.57 tex:4921 mv:2301 misc:858 imb:6 pmb:280 smb:2018 d:- ref:0 ;
in:224 out:226 type:b dur:2 cpbdur:2 q:26.26 aq:21.17 tex:1352 mv:1469 misc:603 imb:3 pmb:170 smb:2131 d:- ref:0 ;
in:226 out:227 type:b dur:2 cpbdur:2 q:26.26 aq:23.63 tex:1549 mv:1406 misc:621 imb:5 pmb:168 smb:2131 d:- ref:0 ;
in:229 out:228 type:P dur:2 cpbdur:2 q:26.26 aq:17.34 tex:49401 mv:3582 misc:1409 imb:36 pmb:631 smb:1637 d:- ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:26.26 aq:26.25 tex:1833 mv:1666 misc:693 imb:1 pmb:212 smb:2091 d:- ref:0 ;
in:231 out:230 type:P dur:2 cpbdur:2 q:26.26 aq:16.57 tex:39152 mv:2832 misc:1184 imb:38 pmb:505 smb:1761 d:- ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:26.26 aq:24.86 tex:1687 mv:1466 misc:591 imb:1 pmb:170 smb:2133 d:- ref:0 ;
in:234 out:232 type:P dur:2 cpbdur:2 q:26.26 aq:17.08 tex:43742 mv:3482 misc:1312 imb:51 pmb:568 smb:1685 d:- ref:0 ;
in:232 out:233 type:B dur:2 cpbdur:2 q:26.26 aq:21.90 tex:3313 mv:1928 misc:719 imb:3 pmb:221 smb:2080 d:- ref:0 ;
in:233 out:234 type:b dur:2 cpbdur:2 q:26.26 aq:24.04 tex:2065 mv:1341 misc:642 imb:1 pmb:179 smb:2124 d:- ref:0 ;
in:238 out:235 type:P dur:2 cpbdur:2 q:26.26 aq:17.84 tex:47525 mv:3675 misc:1392 imb:46 pmb:601 smb:1657 d:- ref:0 ;
in:236 out:236 type:B dur:2 cpbdur:2 q:26.26 aq:21.70 tex:4289 mv:2180 misc:883 imb:2 pmb:274 smb:2028 d:- ref:0 ;
in:235 out:237 type:b dur:2 cpbdur:2 q:26.26 aq:24.64 tex:2049 mv:1450 misc:693 imb:1 pmb:191 smb:2112 d:- ref:0 ;
in:237 out:238 type:b dur:2 cpbdur:2 q:26.26 aq:20.26 tex:2145 mv:1443 misc:660 imb:0 pmb:186 smb:2118 d:- ref:0 ;
in:242 out:239 type:P dur:2 cpbdur:2 q:26.26 aq:17.06 tex:47473 mv:3455 misc:1304 imb:49 pmb:568 smb:1687 d:- ref:0 ;
in:240 out:240 type:B dur:2 cpbdur:2 q:26.26 aq:22.94 tex:4944 mv:1879 misc:873 imb:3 pmb:255 smb:2046 d:- ref:0 ;
in:239 out:241 type:b dur:2 cpbdur:2 q:26.26 aq:23.86 tex:1862 mv:1491 misc:663 imb:2 pmb:181 smb:2121 d:- ref:0 ;
in:241 out:242 type:b dur:2 cpbdur:2 q:26.26 aq:20.77 tex:1684 mv:1263 misc:573 imb:1 pmb:168 smb:2135 d:- ref:0 ;
in:245 out:243 type:P dur:2 cpbdur:2 q:26.26 aq:17.87 tex:36530 mv:2655 misc:1247 imb:34 pmb:492 smb:1778 d:- ref:0 ;
in:243 out:244 type:B dur:2 cpbdur:2 q:26.26 aq:23.66 tex:2967 mv:1487 misc:634 imb:1 pmb:201 smb:2102 d:- ref:0 ;
in:244 out:245 type:b dur:2 cpbdur:2 q:26.26 aq:21.86 tex:1627 mv:1210 misc:587 imb:1 pmb:159 smb:2144 d:- ref:0 ;
in:247 out:246 type:P dur:2 cpbdur:2 q:26.26 aq:18.27 tex:32963 mv:2426 misc:1107 imb:30 pmb:448 smb:1826 d:- ref:0 ;
in:246 out:247 type:b dur:2 cpbdur:2 q:26.26 aq:23.65 tex:1298 mv:1306 misc:564 imb:1 pmb:154 smb:2149 d:- ref:0 ;
in:249 out:248 type:P dur:2 cpbdur:2 q:26.26 aq:22.87 tex:9670 mv:2110 misc:980 imb:29 pmb:322 smb:1953 d:- ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:26.26 aq:21.19 tex:2101 mv:1291 misc:632 imb:6 pmb:175 smb:2123 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:23.35 aq:15.74 tex:706481 mv:69764 misc:515 imb:2304 pmb:0 smb:0 d:- ref:;
in:253 out:251 type:P dur:2 cpbdur:2 q:26.26 aq:19.27 tex:42392 mv:3469 misc:1179 imb:47 pmb:554 smb:1703 d:- ref:0 ;
in:251 out:252 type:B dur:2 cpbdur:2 q:26.26 aq:23.56 tex:3452 mv:2196 misc:808 imb:5 pmb:250 smb:2049 d:- ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:26.26 aq:23.06 tex:2343 mv:1784 misc:721 imb:6 pmb:227 smb:2071 d:- ref:0 ;
in:255 out:254 type:P dur:2 cpbdur:2 q:26.26 aq:16.96 tex:217867 mv:10509 misc:944 imb:403 pmb:1644 smb:257 d:- ref:0 ;
in:254 out:255 type:b dur:2 cpbdur:2 q:26.26 aq:19.57 tex:3014 mv:2528 misc:1306 imb:9 pmb:383 smb:1912 d:- ref:0 ;
in:257 out:256 type:P dur:2 cpbdur:2 q:26.26 aq:16.09 tex:25313 mv:2907 misc:1844 imb:29 pmb:668 smb:1607 d:- ref:0 ;
in:256 out:257 type:b dur:2 cpbdur:2 q:26.26 aq:22.16 tex:1107 mv:1307 misc:530 imb:2 pmb:155 smb:2147 d:- ref:0 ;
in:261 out:258 type:P dur:2 cpbdur:2 q:26.26 aq:16.20 tex:29640 mv:3038 misc:1378 imb:28 pmb:548 smb:1728 d:- ref:0 ;
in:259 out:259 type:B dur:2 cpbdur:2 q:26.26 aq:23.02 tex:4006 mv:2254 misc:724 imb:9 pmb:238 smb:2057 d:- ref:0 ;
in:258 out:260 type:b dur:2 cpbdur:2 q:26.26 aq:27.60 tex:1962 mv:1379 misc:587 imb:3 pmb:166 smb:2135 d:- ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:26.26 aq:28.72 tex:2404 mv:1376 misc:620 imb:4 pmb:182 smb:2118 d:- ref:0 ;
in:264 out:262 type:P dur:2 cpbdur:2 q:26.26 aq:16.96 tex:26635 mv:2925 misc:1232 imb:27 pmb:500 smb:1777 d:- ref:0 ;
in:262 out:263 type:B dur:2 cpbdur:2 q:26.26 aq:28.39 tex:4041 mv:1961 misc:662 imb:8 pmb:231 smb:2065 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:26.26 aq:24.19 tex:2782 mv:1500 misc:598 imb:5 pmb:187 smb:2112 d:- ref:0 ;
in:268 out:265 type:P dur:2 cpbdur:2 q:26.26 aq:18.10 tex:47856 mv:3549 misc:1235 imb:25 pmb:618 smb:1661 d:- ref:0 ;
in:266 out:266 type:B dur:2 cpbdur:2 q:26.26 aq:25.47 tex:8688 mv:2390 misc:826 imb:6 pmb:329 smb:1969 d:- ref:0 ;
in:265 out:267 type:b dur:2 cpbdur:2 q:26.26 aq:29.06 tex:2176 mv:1500 misc:684 imb:4 pmb:200 smb:2100 d:- ref:0 ;
in:267 out:268 type:b dur:2 cpbdur:2 q:26.26 aq:25.57 tex:2676 mv:1506 misc:674 imb:2 pmb:199 smb:2103 d:- ref:0 ;
in:272 out:269 type:P dur:2 cpbdur:2 q:26.26 aq:17.34 tex:39849 mv:4179 misc:1220 imb:80 pmb:599 smb:1625 d:- ref:0 ;
in:270 out:270 type:B dur:2 cpbdur:2 q:26.26 aq:23.62 tex:13453 mv:2737 misc:818 imb:24 pmb:305 smb:1975 d:- ref:0 ;
in:269 out:271 type:b dur:2 cpbdur:2 q:26.26 aq:27.91 tex:7038 mv:1672 misc:674 imb:3 pmb:247 smb:2054 d:- ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:26.26 aq:26.00 tex:2182 mv:1602 misc:704 imb:7 pmb:201 smb:2096 d:- ref:0 ;
in:274 out:273 type:P dur:2 cpbdur:2 q:26.26 aq:17.67 tex:56521 mv:3582 misc:1225 imb:44 pmb:587 smb:1673 d:- ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:26.26 aq:29.07 tex:7675 mv:1715 misc:690 imb:2 pmb:260 smb:2042 d:- ref:0 ;
in:275 out:275 type:P dur:2 cpbdur:2 q:26.26 aq:17.20 tex:38848 mv:2347 misc:1309 imb:13 pmb:531 smb:1760 d:- ref:0 ;
in:276 out:276 type:P dur:2 cpbdur:2 q:26.26 aq:17.08 tex:59123 mv:3127 misc:1182 imb:32 pmb:579 smb:1693 d:- ref:0 ;
in:278 out:277 type:P dur:2 cpbdur:2 q:26.26 aq:17.00 tex:47397 mv:2869 misc:1198 imb:31 pmb:550 smb:1723 d:- ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:26.26 aq:28.73 tex:2568 mv:1807 misc:761 imb:1 pmb:237 smb:2066 d:- ref:0 ;
in:281 out:279 type:P dur:2 cpbdur:2 q:26.26 aq:16.32 tex:41925 mv:3358 misc:1181 imb:37 pmb:542 smb:1725 d:- ref:0 ;
in:279 out:280 type:B dur:2 cpbdur:2 q:26.26 aq:26.06 tex:4904 mv:2123 misc:717 imb:4 pmb:275 smb:2025 d:- ref:0 ;
in:280 out:281 type:b dur:2 cpbdur:2 q:26.26 aq:27.43 tex:2761 mv:1926 misc:681 imb:1 pmb:226 smb:2077 d:- ref:0 ;
in:283 out:282 type:P dur:2 cpbdur:2 q:26.26 aq:16.13 tex:39971 mv:3168 misc:1165 imb:33 pmb:541 smb:1730 d:- ref:0 ;
in:282 out:283 type:b dur:2 cpbdur:2 q:26.26 aq:27.49 tex:2668 mv:1844 misc:688 imb:2 pmb:224 smb:2078 d:- ref:0 ;
in:286 out:284 type:P dur:2 cpbdur:2 q:26.26 aq:17.52 tex:50705 mv:3569 misc:1222 imb:31 pmb:612 smb:1661 d:- ref:0 ;
in:284 out:285 type:B dur:2 cpbdur:2 q:26.26 aq:25.14 tex:4623 mv:2018 misc:751 imb:0 pmb:263 smb:2041 d:- ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:26.26 aq:26.84 tex:3190 mv:1722 misc:704 imb:5 pmb:217 smb:2082 d:- ref:0 ;
in:289 out:287 type:P dur:2 cpbdur:2 q:26.26 aq:16.50 tex:40308 mv:3319 misc:1197 imb:42 pmb:561 smb:1701 d:- ref:0 ;
in:287 out:288 type:B dur:2 cpbdur:2 q:26.26 aq:27.36 tex:4486 mv:2033 misc:745 imb:7 pmb:263 smb:2034 d:- ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:26.26 aq:23.77 tex:2795 mv:1563 misc:650 imb:6 pmb:210 smb:2088 d:- ref:0 ;
in:292 out:290 type:P dur:2 cpbdur:2 q:26.26 aq:16.32 tex:38091 mv:3409 misc:1204 imb:46 pmb:549 smb:1709 d:- ref:0 ;
in:290 out:291 type:B dur:2 cpbdur:2 q:26.26 aq:23.32 tex:5152 mv:2054 misc:834 imb:4 pmb:304 smb:1996 d:- ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:26.26 aq:25.91 tex:3153 mv:1774 misc:737 imb:2 pmb:228 smb:2074 d:- ref:0 ;
in:295 out:293 type:P dur:2 cpbdur:2 q:26.26 aq:17.15 tex:49613 mv:3332 misc:1231 imb:45 pmb:599 smb:1660 d:- ref:0 ;
in:293 out:294 type:B dur:2 cpbdur:2 q:26.26 aq:24.57 tex:5850 mv:2210 misc:828 imb:8 pmb:289 smb:2007 d:- ref:0 ;
in:294 out:295 type:b dur:2 cpbdur:2 q:26.26 aq:25.80 tex:2347 mv:1556 misc:689 imb:4 pmb:203 smb:2097 d:- ref:0 ;
in:299 out:296 type:P dur:2 cpbdur:2 q:26.26 aq:16.96 tex:41349 mv:3343 misc:1236 imb:52 pmb:567 smb:1685 d:- ref:0 ;
in:297 out:297 type:B dur:2 cpbdur:2 q:26.26 aq:24.23 tex:4869 mv:2185 misc:818 imb:7 pmb:281 smb:2016 d:- ref:0 ;
in:296 out:298 type:b dur:2 cpbdur:2 q:26.26 aq:25.81 tex:2366 mv:1612 misc:710 imb:10 pmb:188 smb:2106 d:- ref:0 ;
in:298 out:299 type:b dur:2 cpbdur:2 q:26.26 aq:24.90 tex:2285 mv:1446 misc:661 imb:7 pmb:194 smb:2103 d:- ref:0 ;
in:302 out:300 type:P dur:2 cpbdur:2 q:26.26 aq:17.01 tex:53418 mv:3331 misc:1235 imb:67 pmb:571 smb:1666 d:- ref:0 ;
in:300 out:301 type:B dur:2 cpbdur:2 q:26.26 aq:25.70 tex:3817 mv:1999 misc:752 imb:10 pmb:252 smb:2042 d:- ref:0 ;
in:301 out:302 type:b dur:2 cpbdur:2 q:26.26 aq:25.60 tex:2321 mv:1712 misc:671 imb:5 pmb:198 smb:2101 d:- ref:0 ;
in:306 out:303 type:P dur:2 cpbdur:2 q:26.26 aq:16.85 tex:49728 mv:4170 misc:1382 imb:75 pmb:622 smb:1607 d:- ref:0 ;
in:304 out:304 type:B dur:2 cpbdur:2 q:26.26 aq:21.92 tex:4991 mv:2058 misc:863 imb:7 pmb:271 smb:2026 d:- ref:0 ;
in:303 out:305 type:b dur:2 cpbdur:2 q:26.26 aq:21.74 tex:2884 mv:1780 misc:704 imb:7 pmb:207 smb:2090 d:- ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:26.26 aq:25.91 tex:2417 mv:1642 misc:637 imb:4 pmb:189 smb:2111 d:- ref:0 ;
in:310 out:307 type:P dur:2 cpbdur:2 q:26.26 aq:16.49 tex:47221 mv:4215 misc:1388 imb:59 pmb:652 smb:1593 d:- ref:0 ;
in:308 out:308 type:B dur:2 cpbdur:2 q:26.26 aq:21.41 tex:4972 mv:2168 misc:892 imb:2 pmb:281 smb:2021 d:- ref:0 ;
in:307 out:309 type:b dur:2 cpbdur:2 q:26.26 aq:26.73 tex:2338 mv:1592 misc:678 imb:2 pmb:196 smb:2106 d:- ref:0 ;
in:309 out:310 type:b dur:2 cpbdur:2 q:26.26 aq:23.59 tex:1980 mv:1561 misc:619 imb:3 pmb:186 smb:2115 d:- ref:0 ;
in:314 out:311 type:P dur:2 cpbdur:2 q:26.26 aq:17.17 tex:43847 mv:3961 misc:1304 imb:63 pmb:635 smb:1606 d:- ref:0 ;
in:312 out:312 type:B dur:2 cpbdur:2 q:26.26 aq:23.01 tex:5374 mv:2084 misc:766 imb:4 pmb:257 smb:2043 d:- ref:0 ;
